age,job_role,department,experience_years,company_type,work_mode,weekly_work_hours,overtime_hours,task_load_score,meeting_hours_per_week,schedule_flexibility,dependents_count,care_responsibility_hours,commute_time_minutes,work_life_balance_score,manager_support_score,team_support_score,mental_health_resources,gender_inclusive_policies,promotion_fairness_score,sleep_hours,stress_level,physical_activity_days,mental_health_days_taken,job_satisfaction,career_growth_score,skill_gap_score,ai_tool_usage_frequency,ai_assistance_type,training_hours_last_6_months,burnout_risk
27,Developer,Tech,11,Startup,Remote,45,19,4,19,10,0,3,17,4,4,7,0,0,5,6.9,1,1,0,2,10,3,4,Learning,2,0
33,Manager,Finance,34,SME,Onsite,43,1,10,4,8,0,2,100,2,2,9,1,0,1,6.7,7,6,11,9,3,8,7,Scheduling,92,0
23,Developer,Finance,16,Startup,Onsite,49,2,6,6,3,1,23,111,9,5,9,0,0,5,6.2,5,0,9,7,1,9,6,Scheduling,94,0
28,HR,Operations,27,Startup,Remote,63,9,3,11,4,1,17,29,6,3,3,0,1,3,7.6,7,3,3,10,5,3,1,Wellness,58,0
37,Designer,HR,9,MNC,Remote,58,4,4,6,10,0,31,89,10,4,8,0,0,2,5,1,3,8,4,4,6,2,Scheduling,17,0
24,Designer,HR,21,SME,Remote,32,11,9,9,4,0,20,118,3,3,1,1,0,3,5.4,5,7,6,6,9,8,2,None,23,1
24,HR,HR,32,SME,Onsite,39,6,1,7,2,3,28,15,2,7,8,0,1,10,6.2,2,0,9,10,4,6,4,Wellness,60,0
48,Analyst,Finance,21,MNC,Remote,49,8,5,16,7,3,31,74,6,6,2,0,0,4,7.5,1,1,5,6,3,10,0,Learning,56,0
59,Analyst,Tech,12,MNC,Onsite,31,1,7,4,4,1,24,53,10,2,4,1,0,1,4.4,6,2,6,3,6,3,6,Scheduling,43,1
54,Designer,Tech,26,Startup,Hybrid,56,9,3,14,4,2,11,3,6,8,7,0,0,4,4.6,5,0,1,9,10,4,1,Learning,46,0
49,Designer,Finance,14,Startup,Hybrid,61,5,2,8,8,0,8,104,9,5,6,0,0,9,7.9,4,3,0,4,5,9,3,None,71,0
22,HR,HR,21,Startup,Remote,39,11,2,10,6,2,6,14,5,6,9,0,1,1,5.3,1,5,9,1,4,1,3,Scheduling,92,0
29,Analyst,HR,29,MNC,Onsite,46,5,1,12,6,0,13,75,9,8,8,1,0,7,8.8,5,7,8,2,1,4,1,Scheduling,36,0
58,Designer,Operations,33,SME,Onsite,62,2,5,17,9,1,19,26,5,7,2,1,0,8,8.8,7,3,1,5,3,10,4,Wellness,36,0
53,Analyst,Operations,33,Startup,Onsite,35,9,3,16,4,2,19,111,2,3,4,1,0,9,7.4,1,7,1,8,4,1,6,Learning,72,0
58,Designer,HR,34,MNC,Remote,47,8,7,8,9,1,9,3,1,2,1,0,0,7,7.6,4,0,2,7,10,8,2,Wellness,44,0
25,Developer,Finance,18,SME,Onsite,38,19,1,9,1,0,10,34,9,3,7,0,0,9,7.3,6,1,11,9,8,7,2,Learning,29,0
51,Manager,HR,7,MNC,Onsite,37,4,9,4,9,1,38,84,10,8,4,0,1,10,4.9,8,7,12,1,9,7,7,Wellness,14,1
27,Developer,Operations,32,Startup,Onsite,54,2,2,10,1,2,18,62,7,4,8,1,1,3,6.5,7,4,2,2,8,2,1,Learning,75,1
40,Designer,HR,27,MNC,Hybrid,60,4,8,14,7,3,18,99,3,8,2,1,0,1,8,7,2,2,10,9,10,5,Wellness,26,0
53,Manager,Finance,24,MNC,Onsite,33,7,10,1,6,1,5,65,6,4,8,0,1,2,7.9,8,6,3,4,10,6,6,Scheduling,46,1
30,Manager,Tech,16,MNC,Hybrid,49,7,4,19,7,2,7,114,10,7,2,1,1,10,8.5,7,4,10,7,1,8,2,Scheduling,46,0
33,Designer,Finance,23,MNC,Onsite,57,13,6,13,9,1,0,38,4,6,8,1,1,1,8.5,4,2,0,1,1,8,1,Learning,30,0
32,Designer,Finance,20,SME,Onsite,30,16,9,4,10,1,22,27,9,10,1,0,0,2,5.3,6,7,10,5,3,5,7,Wellness,76,0
37,Analyst,Operations,1,Startup,Onsite,52,10,7,5,4,3,39,33,2,1,2,0,0,9,7.6,2,4,12,2,4,8,0,Learning,14,0
22,Designer,Finance,30,SME,Hybrid,42,15,8,14,9,2,36,32,4,8,5,1,1,5,7.3,8,4,0,2,2,2,2,Wellness,53,0
42,HR,Finance,32,MNC,Onsite,45,5,7,3,3,2,9,49,1,6,1,1,1,4,8.4,3,2,13,2,10,4,5,Learning,68,0
51,Designer,Operations,29,MNC,Remote,55,10,2,9,10,2,1,59,7,2,5,1,0,2,4.9,4,5,11,9,7,10,7,None,41,0
34,HR,Operations,11,Startup,Onsite,60,9,9,18,9,0,35,71,4,5,5,0,1,3,7.7,2,2,11,10,9,2,4,Scheduling,61,0
55,Designer,Tech,11,Startup,Hybrid,30,8,1,8,1,1,1,71,5,2,7,1,0,9,6.1,9,3,3,5,6,5,5,Learning,24,1
25,Analyst,HR,23,SME,Hybrid,46,14,2,9,5,3,14,41,1,10,2,0,0,3,6,2,1,0,8,4,3,2,None,11,0
49,HR,Finance,23,SME,Remote,45,6,3,3,10,2,19,113,2,7,2,1,1,8,4.2,6,1,11,10,6,6,1,Scheduling,8,0
59,Developer,Operations,10,Startup,Remote,39,17,3,3,5,3,20,85,4,10,6,1,0,1,8.8,3,3,3,6,1,7,3,None,89,0
52,HR,Tech,12,SME,Remote,60,0,10,5,1,0,29,90,2,6,10,0,1,5,7.4,6,5,12,1,6,6,2,Wellness,36,1
48,Analyst,HR,26,MNC,Hybrid,39,14,4,7,1,0,23,27,1,7,3,0,1,2,7,4,4,1,10,4,2,5,Wellness,8,0
26,HR,Operations,7,MNC,Onsite,63,1,5,15,3,3,1,74,10,6,8,1,1,4,5.3,8,5,6,9,3,2,1,Wellness,68,1
46,Designer,HR,9,Startup,Onsite,35,1,6,7,9,2,37,26,1,10,3,1,0,2,7.3,3,5,5,7,6,4,2,Learning,54,0
24,Designer,HR,7,SME,Remote,57,9,1,15,7,3,21,118,6,1,10,0,1,3,8.7,8,2,1,2,9,7,2,None,45,0
54,Analyst,Finance,19,MNC,Remote,57,19,8,5,6,2,28,0,2,3,4,1,0,5,4.8,3,0,1,8,8,8,7,None,70,1
25,Manager,Finance,7,Startup,Onsite,42,14,6,16,9,2,13,102,3,10,7,0,1,2,8.9,5,7,11,2,8,5,2,Wellness,40,0
46,Designer,Operations,8,SME,Remote,41,9,10,0,4,0,4,91,5,2,1,0,0,9,6.1,2,4,0,2,9,10,3,Learning,94,1
41,Developer,HR,6,MNC,Onsite,31,18,9,18,4,3,23,90,3,1,1,1,1,8,8.9,6,1,3,4,6,1,1,Wellness,6,1
55,Analyst,Operations,13,SME,Onsite,37,12,5,17,3,0,25,7,6,1,9,0,1,5,7.2,7,2,1,8,8,9,6,Learning,4,1
47,HR,Operations,27,SME,Onsite,38,10,7,16,5,1,1,45,7,4,6,0,0,1,5.6,8,7,4,7,7,8,7,Scheduling,51,1
26,HR,HR,1,SME,Onsite,37,1,4,16,5,0,33,23,10,1,5,1,0,5,5.9,4,3,11,2,1,1,5,None,80,0
56,Developer,Operations,7,Startup,Hybrid,32,12,6,11,10,2,22,114,6,2,2,1,1,4,5.5,9,5,11,10,6,9,0,Learning,74,0
49,Designer,HR,12,MNC,Onsite,38,0,6,11,7,3,34,39,2,1,2,1,0,9,5.7,2,4,3,6,4,5,5,Wellness,36,0
50,Analyst,HR,20,Startup,Remote,42,4,4,5,7,1,14,50,9,6,7,1,1,2,7.2,8,6,0,4,3,8,6,Learning,59,0
30,Developer,HR,27,MNC,Remote,38,6,6,6,6,1,2,117,2,4,6,1,1,7,4.1,6,0,4,10,3,10,7,Learning,35,0
59,Designer,HR,34,MNC,Remote,60,12,8,7,4,1,11,99,6,8,8,1,0,2,8.8,4,4,4,1,10,10,4,Scheduling,90,0
27,Analyst,Tech,22,Startup,Remote,54,12,5,2,7,1,37,118,9,5,3,1,0,3,7.8,2,3,14,8,8,2,7,Wellness,0,0
40,HR,HR,14,Startup,Hybrid,37,19,2,16,2,3,16,23,9,10,3,1,1,3,8.7,4,0,12,8,1,7,3,None,0,0
32,Analyst,Finance,1,MNC,Onsite,60,5,9,7,9,2,37,105,2,5,5,1,1,10,7.6,3,4,4,6,7,9,4,Learning,77,0
23,Manager,Finance,11,MNC,Onsite,60,19,4,10,7,1,26,21,9,8,10,0,1,8,6.4,4,3,1,10,10,7,4,Wellness,59,0
30,Analyst,Finance,2,MNC,Remote,46,11,4,19,2,2,18,73,8,10,4,1,1,2,4.9,4,7,3,7,4,9,7,None,91,0
42,Manager,HR,4,SME,Remote,48,7,7,17,10,0,20,67,7,6,8,0,0,1,6.6,7,4,13,3,1,4,6,Learning,40,0
45,Analyst,Finance,2,MNC,Remote,32,8,10,15,2,2,39,7,8,6,6,1,1,6,7.6,1,7,4,9,2,5,0,Learning,64,0
55,Manager,Tech,18,Startup,Onsite,59,17,10,12,6,1,23,102,10,3,8,1,0,6,8.3,9,6,10,4,7,7,2,Wellness,7,1
43,HR,Operations,1,Startup,Hybrid,39,10,6,8,7,0,23,57,8,6,7,0,1,1,5.6,5,2,10,2,10,1,0,None,40,0
24,Designer,HR,16,Startup,Hybrid,58,19,4,18,9,0,18,14,1,10,2,0,0,5,6.6,3,4,5,4,1,2,7,None,46,0
33,Manager,Finance,13,MNC,Hybrid,47,10,6,6,4,0,30,7,9,7,9,0,1,9,7.1,7,5,6,2,6,2,4,Scheduling,89,1
49,Manager,Tech,27,MNC,Hybrid,41,14,3,16,8,1,39,92,6,2,6,0,0,10,6.9,7,3,9,4,4,10,3,Scheduling,35,0
51,HR,Operations,26,SME,Remote,52,8,7,7,10,2,19,41,1,3,6,1,1,10,4.3,8,1,10,2,3,9,4,Wellness,92,1
47,Manager,Tech,9,SME,Onsite,40,2,6,7,2,3,14,38,1,6,2,1,0,5,6.4,10,7,2,8,7,3,4,None,3,1
42,Developer,Finance,2,Startup,Remote,38,16,3,2,6,2,39,114,7,10,9,1,0,7,8,4,3,2,6,9,9,0,Learning,41,0
49,HR,Tech,24,SME,Hybrid,53,16,1,15,4,1,34,34,10,9,1,1,0,6,8,9,4,9,8,5,1,1,Wellness,1,0
47,Developer,Operations,21,SME,Remote,54,2,10,11,8,1,34,40,2,9,6,1,1,10,6.5,2,2,11,1,6,3,4,Scheduling,93,0
54,HR,Finance,29,Startup,Hybrid,54,18,5,14,9,0,32,47,6,8,8,1,0,4,8.8,6,1,1,9,7,10,1,Wellness,46,0
42,Manager,Operations,20,MNC,Onsite,38,8,10,3,2,2,39,77,5,8,2,0,0,2,8.1,3,6,8,2,10,2,6,None,19,0
56,Developer,Tech,29,SME,Hybrid,41,16,2,6,7,1,17,95,5,9,3,1,1,10,7.7,8,6,0,8,6,2,2,Wellness,29,0
55,Manager,HR,27,MNC,Remote,40,17,7,10,7,1,16,70,10,9,10,0,1,5,6.6,8,5,2,4,6,1,4,Scheduling,81,0
39,HR,HR,30,Startup,Onsite,57,14,7,4,8,3,7,43,6,10,10,1,1,10,7,6,3,2,2,3,6,6,None,29,0
32,Manager,HR,25,Startup,Hybrid,37,0,4,12,5,2,19,96,8,9,7,1,0,9,5.1,4,1,7,1,3,5,0,Learning,98,0
44,Developer,HR,21,SME,Hybrid,39,9,6,10,3,0,10,111,5,5,1,0,0,3,6.7,8,2,11,4,5,5,5,Scheduling,0,1
43,Developer,Operations,20,Startup,Onsite,54,7,1,4,1,0,29,34,8,6,5,1,0,3,6.6,6,5,14,10,7,9,2,Scheduling,57,0
38,Manager,HR,0,Startup,Remote,38,9,2,7,4,0,26,26,5,5,6,1,0,7,5,9,0,5,1,6,6,3,Scheduling,66,1
26,Analyst,Operations,12,Startup,Onsite,37,1,6,16,3,2,38,64,10,1,10,0,1,10,8.8,7,7,2,8,2,9,4,Wellness,22,0
32,HR,Finance,20,SME,Remote,32,18,2,10,2,1,13,69,6,4,7,0,0,2,5.2,9,7,0,2,3,4,0,Scheduling,44,1
51,HR,HR,8,SME,Hybrid,47,13,4,18,6,1,14,65,8,1,10,1,1,8,4.5,8,1,2,8,5,7,6,Wellness,21,1
36,Manager,Operations,16,SME,Hybrid,64,7,4,17,7,3,11,70,2,1,10,0,0,7,6.3,4,3,3,10,7,4,6,Wellness,48,0
48,Analyst,HR,20,Startup,Onsite,46,18,10,9,10,3,19,71,7,3,7,0,1,8,7.4,6,7,0,1,6,1,6,None,47,1
56,Developer,HR,30,MNC,Hybrid,57,0,9,4,7,1,16,62,3,7,3,0,1,10,5,7,2,2,7,10,4,4,None,62,1
54,Designer,HR,21,Startup,Onsite,44,15,10,0,8,1,39,108,9,1,7,1,0,6,4.9,4,6,3,7,3,2,7,Scheduling,47,1
41,Designer,Operations,11,SME,Hybrid,48,14,7,16,2,2,25,92,10,7,1,0,0,5,5.3,4,7,14,5,7,5,0,Wellness,43,1
37,Manager,Tech,5,MNC,Hybrid,51,19,7,16,10,3,13,79,7,10,4,1,0,4,5.5,10,3,6,3,5,2,0,Learning,50,1
55,Analyst,HR,15,MNC,Remote,35,4,1,0,6,0,24,28,3,10,7,0,1,8,5.2,3,2,3,6,10,2,1,Wellness,61,0
23,Analyst,HR,25,SME,Onsite,36,2,5,0,6,0,25,30,8,1,7,0,1,2,6.4,10,3,0,5,4,4,4,None,78,1
56,HR,Finance,4,MNC,Onsite,38,16,3,8,10,0,24,63,10,9,4,0,0,6,4.1,6,7,8,9,6,7,0,None,40,0
49,Developer,Tech,8,MNC,Hybrid,49,9,3,3,1,0,24,85,2,5,1,0,1,10,4.4,2,6,5,4,2,3,0,Wellness,79,0
27,Analyst,Operations,13,SME,Remote,40,4,6,8,2,1,26,52,10,6,8,1,0,6,7.6,4,2,8,9,7,7,7,Wellness,26,0
30,Designer,Finance,29,MNC,Remote,31,10,4,13,9,1,11,73,8,9,4,1,0,5,6.1,8,6,6,10,2,9,2,Wellness,95,0
41,Developer,HR,25,MNC,Onsite,51,5,8,14,8,2,19,67,7,3,2,1,0,2,5.8,3,4,3,6,7,3,4,Learning,97,0
22,Developer,Finance,28,SME,Onsite,34,3,4,15,4,0,15,24,5,3,4,0,0,5,4.1,8,6,0,9,8,4,5,Wellness,56,1
29,Manager,Finance,18,MNC,Hybrid,36,6,8,15,6,1,24,119,4,5,8,0,1,3,5.5,7,3,14,3,2,1,5,Scheduling,41,1
44,Analyst,HR,7,MNC,Onsite,35,18,4,12,2,1,26,116,10,7,8,0,0,7,8.1,7,2,6,1,8,7,2,Scheduling,11,1
24,Manager,Tech,22,MNC,Hybrid,51,6,3,13,5,1,17,12,10,3,5,1,1,7,5.7,9,0,8,6,7,1,1,None,81,1
25,Analyst,Tech,34,MNC,Remote,39,13,5,8,2,0,9,80,1,4,2,0,1,8,8.8,4,6,11,4,3,3,1,Learning,81,0
46,HR,Finance,30,SME,Onsite,49,16,5,8,5,1,29,39,4,2,7,0,1,10,5.9,8,2,5,10,7,9,7,Learning,59,1
59,Manager,HR,34,Startup,Remote,57,16,10,3,7,3,0,71,6,9,3,1,1,9,6.3,2,0,11,4,1,5,0,None,63,0
36,Manager,Operations,31,Startup,Remote,52,12,10,9,7,0,3,86,6,10,6,0,1,1,8,3,5,0,4,2,10,0,Scheduling,3,0
42,Designer,Finance,4,MNC,Hybrid,64,0,1,2,9,0,22,6,2,9,9,1,0,4,8.9,4,1,8,1,5,10,0,Scheduling,97,0
56,Manager,Operations,15,SME,Remote,30,1,8,8,3,3,6,31,9,2,5,1,1,6,5.9,9,2,6,5,9,2,4,Learning,38,1
35,Analyst,Finance,16,SME,Hybrid,58,17,8,18,4,2,29,23,1,5,9,1,0,7,4.6,1,1,0,9,1,9,4,Wellness,18,0
57,Designer,Finance,31,MNC,Hybrid,38,3,8,15,9,2,25,0,4,1,4,0,0,5,6.6,7,1,13,3,5,6,5,Wellness,61,1
33,Manager,HR,31,Startup,Remote,38,12,10,15,8,0,0,110,4,8,9,0,0,6,7,2,7,14,2,6,9,3,Learning,44,0
38,Manager,HR,19,MNC,Remote,51,0,4,16,7,0,28,46,2,6,1,0,0,1,8.8,5,7,3,2,3,4,0,Learning,60,0
30,HR,Operations,1,SME,Hybrid,31,3,9,17,8,0,24,50,8,10,4,1,1,5,6.1,1,7,4,10,5,6,5,Learning,30,0
56,Manager,Operations,19,SME,Hybrid,45,1,10,9,9,3,39,35,2,10,1,0,1,2,4.5,6,4,1,7,2,7,2,Learning,48,0
34,Developer,Tech,17,Startup,Remote,35,3,3,18,4,1,25,26,2,2,9,1,0,2,7.3,3,5,2,6,8,6,5,Learning,30,0
36,Designer,HR,0,SME,Hybrid,42,15,7,14,5,3,16,69,2,2,8,1,0,1,4.1,6,2,1,2,3,4,3,Learning,41,1
39,Developer,Finance,28,SME,Hybrid,62,3,6,14,9,1,30,41,1,10,8,0,0,10,6.1,8,4,13,1,5,8,4,Learning,47,0
54,Designer,Finance,28,SME,Onsite,48,8,9,10,7,1,7,94,5,5,7,0,0,9,6,8,5,3,7,1,6,4,Learning,19,1
27,HR,Tech,18,Startup,Onsite,44,16,4,7,4,2,4,75,4,7,9,1,0,4,5.3,4,6,6,6,5,2,0,Wellness,83,0
48,Manager,HR,5,SME,Onsite,62,19,4,15,6,3,0,89,2,9,3,1,0,4,8.8,7,4,4,5,1,6,7,None,95,0
44,Manager,Finance,7,MNC,Onsite,39,1,6,9,1,3,14,88,1,9,7,0,1,9,6,6,7,13,5,9,1,2,Scheduling,19,0
48,Manager,Tech,23,Startup,Onsite,30,2,8,8,1,0,35,67,1,6,6,0,1,5,8.5,2,6,6,10,2,9,2,None,15,0
55,Designer,Tech,19,MNC,Hybrid,41,14,3,14,9,3,6,69,2,2,5,1,1,4,6.6,6,7,11,3,6,10,5,None,56,0
59,Manager,Finance,13,MNC,Hybrid,58,6,8,4,8,1,26,109,1,6,9,1,1,7,8.1,2,1,0,5,9,7,1,Learning,18,0
35,Developer,Finance,4,Startup,Onsite,46,3,8,19,1,1,34,12,9,1,4,0,0,5,6.3,4,6,13,6,3,8,0,Learning,94,1
57,Manager,Operations,33,MNC,Remote,33,11,7,1,2,3,26,24,2,2,3,1,1,8,9,5,3,2,7,6,4,4,Learning,12,0
29,HR,HR,15,Startup,Onsite,58,0,7,15,4,2,19,94,3,3,3,0,1,3,7.2,9,7,1,7,1,8,0,None,19,1
56,Developer,Operations,6,MNC,Remote,36,16,5,17,1,2,17,21,9,5,2,0,0,8,4.8,3,1,11,10,7,1,5,Wellness,75,0
40,Manager,Tech,15,Startup,Hybrid,42,3,2,15,2,0,39,116,5,10,1,1,1,6,4,5,5,12,10,2,4,0,Learning,48,0
51,Manager,Finance,6,SME,Remote,34,3,2,4,5,0,1,98,8,1,3,1,0,9,8.6,2,5,0,8,5,6,1,Learning,25,0
35,Analyst,Operations,26,SME,Hybrid,35,8,10,0,8,1,29,20,7,10,8,0,0,6,7.4,3,1,4,5,5,10,1,Scheduling,34,0
41,Designer,Tech,13,MNC,Remote,63,9,8,18,6,3,37,14,6,5,6,1,0,4,4.5,5,5,2,4,1,7,3,Wellness,40,1
46,Developer,HR,13,SME,Hybrid,36,18,6,9,6,1,29,66,2,5,2,0,0,2,7.7,7,0,7,7,7,3,0,Learning,9,0
45,Analyst,Finance,32,Startup,Hybrid,57,18,8,12,4,1,6,36,4,4,8,1,0,3,5.1,6,3,4,2,4,10,4,Wellness,75,1
35,HR,Operations,32,MNC,Onsite,39,14,3,10,2,3,38,44,9,3,5,1,1,7,8,2,1,4,8,4,10,5,Scheduling,23,0
47,Designer,HR,19,SME,Hybrid,33,16,1,14,3,1,12,25,7,7,4,1,0,10,7,9,3,6,4,7,2,5,None,72,0
59,Developer,Operations,6,SME,Onsite,32,6,6,1,6,1,32,110,3,7,1,1,1,5,4.6,8,0,7,10,10,9,1,Scheduling,68,0
44,Manager,Tech,31,MNC,Onsite,54,2,2,5,6,2,39,80,6,1,1,0,0,7,4.4,9,6,0,1,1,1,3,Wellness,30,1
43,Developer,HR,2,SME,Onsite,52,4,9,10,5,0,29,101,8,7,4,0,0,7,6.3,9,7,4,2,6,10,3,Learning,53,1
40,Manager,Operations,28,SME,Remote,56,15,5,14,6,2,29,54,8,3,9,0,0,6,8.7,5,3,8,1,1,1,5,Learning,57,0
24,Designer,HR,23,MNC,Remote,43,6,5,8,6,0,22,49,8,3,10,1,1,2,6.8,7,7,10,5,6,10,3,Scheduling,97,0
40,Manager,Tech,21,SME,Hybrid,61,15,10,11,1,0,23,34,8,6,10,0,0,5,7.8,7,2,11,1,10,2,7,Scheduling,59,1
30,HR,HR,5,SME,Onsite,52,8,8,3,6,0,19,40,10,6,6,1,1,10,6.3,10,0,8,9,2,5,6,Wellness,10,1
49,Manager,Operations,23,SME,Onsite,32,0,6,13,5,2,27,71,6,4,1,1,1,6,5.9,9,3,13,4,10,1,4,Wellness,72,1
41,HR,Tech,22,SME,Hybrid,64,2,3,2,8,3,18,115,10,5,8,0,1,8,8.1,9,4,6,10,1,6,5,Wellness,85,0
28,Designer,Finance,9,MNC,Onsite,42,7,9,16,9,1,12,10,3,3,9,0,0,1,6.3,6,3,13,3,8,8,6,Learning,39,1
35,Designer,Operations,15,Startup,Hybrid,63,17,10,12,6,3,15,87,9,3,2,1,1,10,4.7,3,7,3,9,7,10,6,Scheduling,54,1
30,Developer,Operations,10,Startup,Onsite,53,17,4,7,10,3,14,106,3,9,6,1,0,7,5.4,8,7,14,4,2,2,7,Wellness,46,0
40,HR,Tech,31,SME,Remote,30,18,10,11,4,0,10,7,4,5,7,1,0,5,6.8,1,6,14,1,2,5,1,Scheduling,91,1
35,HR,Tech,5,SME,Hybrid,41,6,4,11,3,0,11,53,10,1,1,1,0,7,6,10,0,14,2,5,3,7,Learning,60,1
59,Analyst,Finance,23,Startup,Hybrid,37,19,2,11,10,2,21,93,1,9,5,1,0,3,5.8,4,4,1,4,4,2,2,None,79,0
57,Analyst,Operations,32,SME,Remote,48,5,3,1,1,2,24,0,2,10,5,1,0,4,7.3,10,5,4,1,4,6,6,Wellness,73,1
38,Analyst,Tech,11,Startup,Hybrid,38,10,4,9,7,1,2,97,6,6,3,0,0,2,7.2,2,3,3,6,9,1,6,None,33,0
51,Manager,Finance,26,MNC,Remote,57,4,7,8,5,3,23,19,1,9,2,0,1,6,5.6,5,6,12,7,1,8,4,Learning,61,0
30,Analyst,Finance,17,MNC,Onsite,43,11,3,0,4,3,24,99,9,7,1,1,0,5,5.8,7,3,0,1,10,6,5,Scheduling,78,1
54,HR,Tech,12,MNC,Remote,56,0,8,3,9,1,8,33,8,10,6,0,0,1,7.8,1,0,12,6,9,4,0,None,81,0
46,Manager,Operations,29,MNC,Remote,47,18,8,13,7,0,27,56,2,10,7,0,1,1,8.6,4,4,6,3,3,5,2,Scheduling,44,0
35,Designer,HR,12,MNC,Hybrid,35,10,10,15,10,2,29,97,2,7,2,0,1,8,5.6,3,7,2,7,8,2,6,Wellness,94,0
32,Developer,HR,33,MNC,Onsite,62,14,2,17,8,1,6,12,8,5,2,0,0,8,5.5,4,4,5,2,5,8,6,Wellness,4,0
56,Analyst,Finance,29,Startup,Remote,54,15,4,1,4,3,10,53,8,7,5,0,0,6,5.3,6,3,11,2,10,6,4,Learning,50,1
35,Designer,HR,24,SME,Onsite,42,2,8,5,10,1,9,52,1,10,5,0,1,9,4.7,10,7,4,4,3,6,7,Wellness,96,1
51,HR,HR,1,Startup,Remote,52,10,1,2,10,1,2,51,5,4,3,0,1,1,5.9,6,5,11,8,9,3,1,Scheduling,57,0
25,Developer,Tech,17,MNC,Hybrid,62,10,1,19,8,3,18,5,2,6,3,0,0,10,6.6,1,6,3,3,9,1,3,Wellness,92,0
25,Designer,Finance,4,SME,Remote,50,9,4,18,4,3,1,35,1,2,1,1,1,8,6.7,3,2,2,8,8,8,7,None,2,0
49,Developer,Operations,18,SME,Remote,63,1,2,12,1,2,16,24,3,10,3,0,1,2,7.5,1,0,8,7,3,7,6,Scheduling,22,0
29,Analyst,Finance,17,MNC,Onsite,46,19,1,16,8,2,28,90,3,3,9,1,0,8,4.3,1,0,4,5,3,1,4,Wellness,9,0
23,HR,Tech,31,MNC,Remote,39,4,8,13,1,3,1,57,10,2,2,0,1,3,6.8,1,1,9,4,10,8,7,None,46,0
43,Developer,HR,20,MNC,Hybrid,52,7,2,10,3,2,15,110,9,10,1,1,1,6,5.3,3,4,6,10,10,10,0,Scheduling,31,0
37,Designer,Operations,9,MNC,Hybrid,31,12,4,15,7,2,9,54,10,2,9,1,1,7,5.2,2,4,3,10,3,2,0,None,47,0
50,Analyst,Finance,21,MNC,Remote,64,14,3,10,3,2,3,94,1,7,5,0,1,3,7.9,4,7,0,2,6,8,0,Scheduling,26,0
51,Analyst,HR,12,MNC,Remote,43,1,2,17,8,3,25,2,2,5,8,1,1,2,4.8,7,1,1,9,2,5,5,None,35,0
33,Designer,Finance,16,SME,Onsite,31,11,8,1,5,0,23,27,9,6,4,0,1,1,5.6,2,3,11,4,9,8,7,None,87,0
56,Designer,Operations,8,MNC,Onsite,48,7,3,7,3,0,11,67,5,3,8,0,0,5,7.2,2,3,9,5,2,6,6,Wellness,53,0
32,Developer,Finance,23,MNC,Hybrid,45,18,9,13,5,2,20,80,9,10,5,0,0,1,7.2,7,0,12,2,10,2,2,Learning,19,1
42,Manager,Finance,13,SME,Onsite,54,0,10,1,5,0,15,37,6,5,6,0,0,1,4.2,9,3,4,2,8,7,5,Wellness,2,1
42,Analyst,Finance,7,Startup,Remote,30,7,5,12,8,2,35,33,10,5,6,1,1,5,4.4,3,2,13,2,10,6,3,Scheduling,68,0
26,Developer,HR,18,MNC,Hybrid,31,9,9,9,9,0,34,83,10,4,6,0,1,3,7.3,10,2,11,10,4,4,6,None,2,0
41,Designer,Operations,27,SME,Onsite,56,12,3,7,6,0,8,12,3,10,2,1,0,10,8.8,8,2,7,2,4,9,4,Scheduling,39,0
58,Developer,Operations,29,SME,Hybrid,31,4,5,6,10,1,5,110,8,4,10,1,1,3,9,6,1,7,9,5,4,2,Wellness,59,0
24,Designer,HR,6,Startup,Remote,59,8,10,12,3,2,0,4,9,8,10,0,0,7,8.9,6,5,11,5,1,1,7,Scheduling,69,1
54,HR,HR,25,MNC,Onsite,39,9,6,18,2,0,13,59,2,6,9,1,1,3,5.8,3,6,13,6,4,3,4,Wellness,78,0
30,Designer,HR,10,MNC,Remote,48,13,9,14,3,0,23,87,9,2,7,1,1,2,5.2,10,2,7,4,6,8,1,Wellness,69,1
30,Designer,Tech,13,MNC,Remote,45,10,8,1,9,1,9,114,4,2,3,1,1,3,4.5,9,7,12,2,10,3,6,Learning,22,1
25,Designer,Finance,20,SME,Hybrid,42,13,2,4,7,0,17,101,8,2,2,0,0,4,5.6,9,1,8,3,2,7,6,Wellness,59,1
56,Manager,Finance,7,MNC,Hybrid,37,2,2,18,9,1,8,16,5,6,4,1,0,9,5.4,4,0,1,3,3,1,1,None,29,0
38,Designer,Operations,2,MNC,Hybrid,60,15,5,0,6,0,26,56,6,1,8,0,0,2,6.9,10,0,3,10,4,4,7,Wellness,38,1
55,Analyst,Finance,27,MNC,Onsite,54,19,5,6,8,1,18,30,4,3,9,0,0,6,5.8,6,5,11,8,3,4,4,Wellness,39,0
45,Analyst,Tech,28,MNC,Onsite,50,16,5,17,10,1,35,91,5,1,10,0,0,5,5.2,5,7,10,8,9,9,2,None,47,0
53,Developer,HR,22,Startup,Hybrid,58,4,4,0,9,3,2,64,1,4,2,0,1,6,7.1,4,2,9,6,6,1,7,Wellness,84,0
22,Manager,Operations,17,Startup,Onsite,35,6,8,0,3,2,37,65,3,1,6,1,1,5,5.6,2,7,5,10,5,9,0,Scheduling,44,0
